N,T_min,T_max,T_spacing,r_flip,EM_samples,SC_samples,B,EM_sample_spacing,SC_algorithm,T0_anneal,curses,date_output,dir_out,draw_lattice,file_prefix,k_b,multiprocess,num_bins,plots,print_inp,steps_anneal,steps_burnin,use_cpp
20,1.2,3,0.01,0.1,10000,100,0,1,0,4,FALSE,FALSE,data,FALSE,,1,TRUE,10,FALSE,FALSE,10000,10000,TRUE
 ,,,,,,,,,,,,,,,,,,,,,,,
Temp,n_samples,E_mean,E_std,M_mean,M_std,,,,,,,,,,,,,,,,,,
1.47,10000,-1.955197016,0.03203969,-0.987640509,0.009765767,0.000473267,2.61E-05,6.55E-05,4.35E-06,,,,,,,,,,,,,,
1.48,10000,-1.952387016,0.032516655,-0.98696151,0.009626784,0.000482316,1.96E-05,6.36E-05,4.05E-06,,,,,,,,,,,,,,
1.49,10000,-1.951614015,0.032614655,-0.98684701,0.009588458,0.000475661,1.87E-05,6.10E-05,3.42E-06,,,,,,,,,,,,,,
1.5,10000,-1.947336012,0.034048259,0.98553651,0.010117541,0.000516218,1.67E-05,6.80E-05,3.84E-06,,,,,,,,,,,,,,
1.51,10000,-1.946133014,0.034667811,0.98514051,0.010451208,0.00052483,2.76E-05,7.27E-05,4.01E-06,,,,,,,,,,,,,,
1.52,10000,-1.945369012,0.035539059,-0.98491951,0.010607828,0.000546816,2.62E-05,7.33E-05,5.97E-06,,,,,,,,,,,,,,
1.53,10000,-1.942367011,0.033940069,0.984114511,0.009951552,0.000490377,2.35E-05,6.50E-05,3.86E-06,,,,,,,,,,,,,,
1.54,10000,-1.93900601,0.036986388,-0.983142511,0.011189826,0.000574959,2.57E-05,8.07E-05,2.79E-06,,,,,,,,,,,,,,
1.55,10000,-1.934970008,0.037783596,-0.981789011,0.011601704,0.000590264,2.49E-05,8.63E-05,4.16E-06,,,,,,,,,,,,,,
1.56,10000,-1.93766501,0.036367276,-0.982723511,0.011104057,0.000542883,1.82E-05,7.91E-05,3.72E-06,,,,,,,,,,,,,,
1.57,10000,-1.931052007,0.040269521,0.98060301,0.01248465,0.000656172,3.45E-05,9.95E-05,4.34E-06,,,,,,,,,,,,,,
1.58,10000,-1.927981007,0.041518847,-0.97964551,0.013725776,0.000684854,3.51E-05,0.000119023,1.34E-05,,,,,,,,,,,,,,
1.59,10000,-1.925877006,0.041543614,-0.97904551,0.013218795,0.000681535,1.89E-05,0.000107836,4.10E-06,,,,,,,,,,,,,,
1.6,10000,-1.917801005,0.043461652,0.976373009,0.014215662,0.00073998,3.57E-05,0.000126446,4.32E-06,,,,,,,,,,,,,,
1.61,10000,-1.922085004,0.042302998,0.977629509,0.014328238,0.00068519,2.28E-05,0.000126178,9.05E-06,,,,,,,,,,,,,,
1.62,10000,-1.919689005,0.045238415,0.976950009,0.014735422,0.000777898,4.21E-05,0.000135561,6.97E-06,,,,,,,,,,,,,,
1.63,10000,-1.916142003,0.045201512,0.975908009,0.014923831,0.000773669,3.01E-05,0.000135844,8.78E-06,,,,,,,,,,,,,,
1.64,10000,-1.913178004,0.044697662,0.974796008,0.015045385,0.000742161,3.89E-05,0.000138207,6.64E-06,,,,,,,,,,,,,,
1.65,10000,-1.913330001,0.041923405,-0.975612009,0.013042455,0.000644145,2.66E-05,0.000102767,6.08E-06,,,,,,,,,,,,,,
1.66,10000,-1.902423003,0.048792618,0.971595006,0.016946422,0.000861982,2.74E-05,0.000172256,9.69E-06,,,,,,,,,,,,,,
1.67,10000,-1.900488,0.049115806,-0.971390507,0.015814052,0.000865819,2.48E-05,0.000149412,5.20E-06,,,,,,,,,,,,,,
1.68,10000,-1.901677002,0.050156138,0.971133506,0.017427075,0.000892519,3.89E-05,0.000180572,1.43E-05,,,,,,,,,,,,,,
1.69,10000,-1.894742,0.050170846,0.969287506,0.01710088,0.000872736,3.12E-05,0.000172309,1.11E-05,,,,,,,,,,,,,,
