N,T_min,T_max,T_spacing,r_flip,EM_samples,SC_samples,B,EM_sample_spacing,SC_algorithm,T0_anneal,T_c_guess,T_localize,T_localize_range,T_localize_spacing,curses,date_output,dir_out,draw_lattice,file_prefix,k_b,multiprocess,num_bins,plots,print_inp,steps_anneal,steps_burnin,use_cpp
20,1.2,3,0.01,0.1,5000,100,0,1,0,4,2.269,TRUE,0.2,0.002,FALSE,FALSE,data,FALSE,,1,TRUE,10,TRUE,FALSE,10000,2000,TRUE
 ,,,,,,,,,,,,,,,,,,,,,,,,,,,
Temp,n_samples,mean_d1,mean_d2,mean_d3,mean_d4,mean_d5,mean_d6,mean_d7,mean_d8,mean_d9,std_d1,std_d2,std_d3,std_d4,std_d5,std_d6,std_d7,std_d8,std_d9,,,,,,,,
2.093,100,0.002645289,0.000382658,-0.000574842,-0.000980895,-0.001203263,-0.001270895,-0.001400763,-0.001354053,-0.001361947,0.002911526,0.001623901,0.000884533,0.000762351,0.000935531,0.001098519,0.001380518,0.001518672,0.001728514,,,,,,,,
2.095,100,0.001907132,-2.94E-05,-0.000659711,-0.000839184,-0.000948921,-0.000976421,-0.001002079,-0.001021684,-0.000950895,0.00157084,0.00074453,0.000429168,0.000573315,0.000621306,0.000672231,0.000683302,0.000694081,0.00077153,,,,,,,,
2.097,100,0.001875684,-0.000124447,-0.000773395,-0.000918132,-0.000960237,-0.000937868,-0.000934316,-0.000956684,-0.000953789,0.001169462,0.000666414,0.000576314,0.000517127,0.000563634,0.000544871,0.000497061,0.000578897,0.000667484,,,,,,,,
2.099,100,0.001618605,-0.000229816,-0.000649026,-0.000825868,-0.000854026,-0.000822316,-0.000845474,-0.000868237,-0.000957579,0.001573214,0.000625119,0.000549228,0.000608041,0.000588457,0.000606673,0.000625315,0.000684996,0.000700824,,,,,,,,
2.101,100,0.002305605,0.000164684,-0.000637684,-0.000967026,-0.001050711,-0.001179789,-0.001189,-0.001157026,-0.001166895,0.001942861,0.001099772,0.000617718,0.000597462,0.000785821,0.000908187,0.000935112,0.000951356,0.00099097,,,,,,,,
2.103,100,0.002509355,0.000223829,-0.000675118,-0.001089197,-0.001163803,-0.001224987,-0.001189592,-0.001222487,-0.001246829,0.002199988,0.000986018,0.000590402,0.000672451,0.000829015,0.000814407,0.000945148,0.000980317,0.001050123,,,,,,,,
2.105,100,0.001800513,-0.000182382,-0.000725671,-0.000797776,-0.00083475,-0.000877645,-0.000929224,-0.000961724,-0.001013434,0.001632272,0.000698002,0.000586954,0.00060678,0.000587287,0.000628257,0.00067836,0.000720729,0.000784326,,,,,,,,
2.107,100,0.001981066,9.62E-05,-0.000624066,-0.000874197,-0.001039987,-0.001042355,-0.001090908,-0.001080776,-0.00094525,0.002235904,0.001077211,0.000545711,0.000706227,0.000901495,0.001055165,0.000916502,0.000935706,0.000848527,,,,,,,,
2.109,100,0.002722632,0.000302632,-0.000659474,-0.001096842,-0.001291316,-0.001308026,-0.001405395,-0.001273421,-0.001366711,0.002195911,0.001103369,0.000538653,0.000624969,0.000842403,0.000989718,0.001055432,0.001053273,0.001095626,,,,,,,,
2.111,100,0.002201421,4.54E-05,-0.000705816,-0.000964368,-0.001054237,-0.001118184,-0.001144632,-0.001124763,-0.0011045,0.002040991,0.001057935,0.000578214,0.000652724,0.000789971,0.000867602,0.000924273,0.000880591,0.000928444,,,,,,,,
2.113,100,0.002902553,0.000384921,-0.000689158,-0.001076658,-0.0012535,-0.001404816,-0.001441395,-0.001483368,-0.001400605,0.002392253,0.001239982,0.000651156,0.000689217,0.000875532,0.001038544,0.00118922,0.001129232,0.001152972,,,,,,,,
2.115,100,0.002000342,0.000101,-0.000572158,-0.000852026,-0.001015316,-0.001057684,-0.001034395,-0.001102421,-0.001127947,0.002186036,0.001249174,0.000583206,0.000537913,0.000876255,0.001028219,0.001030535,0.001098439,0.001097358,,,,,,,,
2.117,100,0.002250421,0.000157263,-0.000631026,-0.000883921,-0.001096158,-0.001144974,-0.001106421,-0.001146816,-0.001199974,0.002426713,0.001125129,0.000583187,0.00064516,0.000925616,0.00102624,0.00100339,0.001058372,0.001057399,,,,,,,,
2.119,100,0.003402974,0.000640474,-0.000449658,-0.001021895,-0.001451895,-0.001690447,-0.001751632,-0.001821632,-0.001819395,0.003072061,0.001749398,0.000794842,0.000727873,0.0012759,0.001458769,0.001513326,0.001545596,0.001489637,,,,,,,,
2.121,100,0.002960803,0.00024475,-0.000774329,-0.00116275,-0.001340118,-0.001376961,-0.001415645,-0.001328408,-0.001321171,0.002132689,0.000901757,0.000566891,0.00069987,0.000860991,0.000882846,0.000965961,0.000804009,0.000896586,,,,,,,,
2.123,100,0.003200553,0.000437395,-0.000645368,-0.001193132,-0.001417737,-0.001509711,-0.001442737,-0.001509316,-0.001612737,0.002582672,0.001268076,0.000776382,0.000721301,0.000839353,0.00110117,0.001174294,0.001234147,0.001391188,,,,,,,,
2.125,100,0.002317368,0.000142237,-0.000674079,-0.000940789,-0.001050526,-0.001143026,-0.001173026,-0.001188816,-0.001223684,0.001999783,0.001037953,0.000564654,0.000558406,0.000721032,0.00080169,0.000960873,0.000951943,0.001026542,,,,,,,,
2.127,100,0.002145184,-6.22E-05,-0.000699158,-0.000970211,-0.001042053,-0.001040868,-0.001089553,-0.001132316,-0.001148895,0.001795306,0.000780997,0.00054009,0.000678665,0.000766882,0.000762867,0.000821376,0.000891811,0.000889436,,,,,,,,
2.129,100,0.001894763,-4.27E-05,-0.000693658,-0.000850368,-0.000941421,-0.000986421,-0.000986289,-0.001052605,-0.001033,0.001504678,0.000715197,0.000449468,0.000463126,0.000560882,0.000635177,0.000748278,0.000806894,0.00072998,,,,,,,,
2.131,100,0.002654829,0.000258776,-0.00063925,-0.000926092,-0.001113987,-0.001134908,-0.001282408,-0.001403855,-0.001453461,0.002821768,0.001558901,0.000874095,0.000682629,0.000726293,0.000910678,0.001248344,0.001533535,0.0018355,,,,,,,,
2.133,100,0.003719539,0.000657171,-0.000571513,-0.001184145,-0.001525855,-0.00173125,-0.001785066,-0.001758092,-0.00181375,0.002713029,0.001564102,0.000970267,0.000751479,0.000933167,0.00124065,0.001273257,0.001322045,0.001500835,,,,,,,,
2.135,100,0.003106171,0.000385382,-0.000615145,-0.001135408,-0.001306987,-0.001397645,-0.001441987,-0.001516066,-0.00155225,0.002581086,0.001368222,0.000758994,0.000723788,0.000931168,0.000973989,0.001088537,0.001261398,0.001407606,,,,,,,,
2.137,100,0.002072684,-8.06E-05,-0.000716132,-0.000924421,-0.000999947,-0.000998237,-0.001026263,-0.001087053,-0.001136263,0.001520323,0.000673776,0.000542973,0.000588633,0.000607057,0.000579693,0.000649875,0.000696475,0.000849123,,,,,,,,
2.139,100,0.002624566,0.000168776,-0.000723329,-0.001047934,-0.001203461,-0.001295961,-0.001287276,-0.001311882,-0.001328855,0.002177838,0.00092181,0.00061098,0.000664344,0.000819424,0.000895796,0.000929302,0.000970287,0.001027172,,,,,,,,
2.141,100,0.004104329,0.001104461,-0.000194092,-0.000967776,-0.001434355,-0.001879487,-0.002129224,-0.002185803,-0.002224224,0.00334056,0.002089944,0.001185239,0.000879014,0.001016514,0.001463076,0.001787019,0.001928779,0.002202399,,,,,,,,
2.143,100,0.003193092,0.000506776,-0.000633882,-0.001090724,-0.001362697,-0.001495592,-0.001575592,-0.00152125,-0.001619671,0.00289978,0.001357041,0.00074531,0.000769064,0.000928553,0.001203731,0.001357268,0.001353774,0.001506071,,,,,,,,
2.145,100,0.003880526,0.000899474,-0.000309868,-0.001105,-0.001592763,-0.001846447,-0.001995263,-0.0020625,-0.002048421,0.003052484,0.001803079,0.001158588,0.000746139,0.000992607,0.001308402,0.001519825,0.001579195,0.001846314,,,,,,,,
2.147,100,0.003056632,0.000351237,-0.000650474,-0.001187579,-0.001462842,-0.001500737,-0.001478632,-0.001436526,-0.001406132,0.002334164,0.001017193,0.000632193,0.000892756,0.000998823,0.001015117,0.000904073,0.000947215,0.001002468,,,,,,,,
2.149,100,0.002414276,7.20E-05,-0.000696776,-0.001003092,-0.001136382,-0.001233618,-0.001192961,-0.001278882,-0.001245066,0.002067996,0.000983025,0.000581722,0.000595502,0.000807297,0.000907228,0.000920071,0.000970629,0.000991355,,,,,,,,
2.151,100,0.004074895,0.000877526,-0.000537868,-0.001250368,-0.001617474,-0.001845237,-0.002017868,-0.002118658,-0.002166684,0.003504173,0.002221202,0.001114184,0.000706438,0.001058615,0.001507733,0.001815839,0.001999295,0.002169497,,,,,,,,
2.153,100,0.003413316,0.000681474,-0.000481289,-0.001049184,-0.001385237,-0.001603921,-0.0017205,-0.001788,-0.001863921,0.002635619,0.001529495,0.000825468,0.000743586,0.000884192,0.001072661,0.001376976,0.00143048,0.001555017,,,,,,,,
2.155,100,0.003585605,0.000748895,-0.000327684,-0.001029921,-0.001499395,-0.001753079,-0.001890184,-0.001917947,-0.001903605,0.002620836,0.001554196,0.00092513,0.000776504,0.000970972,0.001147488,0.0013782,0.001424069,0.001562597,,,,,,,,
